"Cube Title","Product Id","CANSIM Id",URL,"Cube Notes","Archive Status",Frequency,"Start Reference Period","End Reference Period","Total number of dimensions"
"Vehicles entering Canada by land, by vehicle type and licence plate","24100052",,"https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2410005201",1;3,"CURRENT - a cube available to the public and that is current","Monthly","1972-01-01","2024-11-01","3",

"Dimension ID","Dimension name","Dimension Notes","Dimension Definitions"
"1","Geography",,""
"2","Vehicle licence plate",,""
"3","Vehicle type",,""

"Dimension ID","Member Name","Classification Code","Member ID","Parent Member ID",Terminated,"Member Notes","Member Definitions"
"1","Frelighsburg","","47","42","",,
"1","Glen Sutton","","48","42","",,
"1","Granby","","49","42","",,
"1","Hereford Road","","50","42","",,
"1","Highwater","","51","42","",,
"1","Morses Line","","52","42","",,
"1","Sherbrooke","","53","42","",,
"1","Stanhope","","54","42","",,
"1","Stanstead (Beebe): Route 247","","55","42","",,
"1","Stanstead: Route 143","","56","42","",,
"1","Stanstead: Route 55","","57","42","",,
"1","St-Armand/Philipsburg","","58","42","",,
"1","Woburn/Lac-Megantic","","59","42","",,
"1","Gaspe Peninsula/Iles-de-la-Madeleine","","60","39","",,
"1","Laurentides","","61","39","",,
"1","Mauricie/Centre-du-Quebec","","62","39","",,
"1","Monteregie","","63","39","",,
"1","Clarenceville","","64","63","",,
"1","Covey Hill","","65","63","",,
"1","Dundee","","66","63","",,
"1","Franklin","","67","63","t",,
"1","Hemmingford","","68","63","",,
"1","Herdman","","69","63","",,
"1","Jamieson Line","","70","63","t",,
"1","Lacolle: Route 221","","71","63","",,
"1","Lacolle: Route 223","","72","63","",,
"1","Noyan","","73","63","",,
"1","Quai Richelieu","","74","63","",,
"1","Sorel","","75","63","",,
"1","St-Bernard-de-Lacolle: Highway 15","","76","63","",,
"1","St-Hubert","","77","63","",,
"1","Trout River","","78","63","",,
"1","Valleyfield","","79","63","t",,
"1","Montreal Area","","80","39","",,
"1","Quebec/Chaudiere-Appalaches","","81","39","",,
"1","Armstrong","","82","81","",,
"1","Pohenegamook","","83","81","",,
"1","Quebec City","","84","81","",,
"1","Ste-Aurelie","","85","81","",,
"1","St-Just-de-Bretenieres","","86","81","",,
"1","St-Pamphile","","87","81","",,
"1","St-Zacharie","","88","81","",,
"1","Saguenay - Lac-Saint-Jean","","89","39","",,
"1","Ontario","[35]","90","1","",,
"1","Algonquin Park, Almaguin Highlands, Muskoka, and Parry Sound","","91","90","",,
"1","Bruce Peninsula, Southern Georgian Bay, and Lake Simcoe","","92","90","",,
"1","Greater Toronto Area","","93","90","",,
"1","Newmarket","","94","93","",,
"1","Oshawa","","95","93","",,
"1","Toronto - Billy Bishop Toronto City Airport","","96","93","",,
"1","Toronto - other locations","","97","93","",,
"1","Toronto Pearson International Airport","","98","93","",,
"1","Hamilton, Halton, and Brant","","99","90","",,
"1","Huron, Perth, Waterloo, and Wellington","","100","90","",,
"1","Niagara Area","","101","90","",,
"1","Fort Erie","","102","101","",,
"1","Niagara Falls - Queenston Bridge","","103","101","",,
"1","Niagara Falls - Rainbow Bridge","","104","101","",,
"1","Niagara Falls - Whirlpool Bridge","","105","101","",,
"1","Niagara/St. Catharines - other locations","","106","101","",,
"1","Port Colborne","","107","101","",,
"1","Northeastern Ontario","","108","90","",,
"1","Manitoulin Island","","109","108","",,
"1","North Bay","","110","108","",,
"1","Sault Ste. Marie","","111","108","",,
"1","Sudbury","","112","108","",,
"1","Timmins","","113","108","t",,
"1","Northwestern Ontario","","114","90","",,
"1","Cyclone Island","","115","114","",,
"1","Fort Frances","","116","114","",,
"1","Kenora","","117","114","",,
"1","Pigeon River","","118","114","",,
"1","Quetico-Superior Country","","119","114","t",,
"1","Rainy River","","120","114","",,
"1","Sand Point Lake","","121","114","",,
"1","Thunder Bay","","122","114","",,
"1","Southeastern Ontario","","123","90","",,
"1","Belleville","","124","123","",,
"1","Brockville","","125","123","",,
"1","Cornwall","","126","123","",,
"1","Gananoque","","127","123","",,
"1","Kingston","","128","123","",,
"1","Lansdowne","","129","123","",,
"1","Ottawa","","130","123","",,
"1","Peterborough","","131","123","",,
"1","Point Alexandria (Wolfe Island)","","132","123","",,
"1","Prescott","","133","123","",,
"1","Trenton","","134","123","",,
"1","Southwestern Ontario","","135","90","",,
"1","Chatham","","136","135","",,
"1","London","","137","135","",,
"1","Pelee Island","","138","135","",,
"1","Sarnia","","139","135","",,
"1","Simcoe/Nanticoke","","140","135","",,
"1","Sombra","","141","135","t",,
"1","St. Thomas","","142","135","",,
"1","Walpole Island","","143","135","",,
"1","Windsor","","144","135","",,
"1","Manitoba","[46]","145","1","",,
"1","Eastern Manitoba","","146","145","",,
"1","Piney","","147","146","",,
"1","South Junction","","148","146","",,
"1","Sprague","","149","146","",,
"1","Tolstoi","","150","146","",,
"1","Northern Manitoba","","151","145","",,
"1","Pembina Valley","","152","145","",,
"1","Cartwright","","153","152","",,
"1","Crystal City","","154","152","",,
"1","Emerson","","155","152","",,
"1","Gretna","","156","152","",,
"1","Snowflake","","157","152","",,
"1","Windygates","","158","152","",,
"1","Winkler","","159","152","",,
"1","Western Manitoba","","160","145","",,
"1","Boissevain","","161","160","",,
"1","Brandon","","162","160","",,
"1","Coulter","","163","160","",,
"1","Goodlands","","164","160","",,
"1","Lena","","165","160","",,
"1","Lyleton","","166","160","",,
"1","Winnipeg Area","","167","145","",,
"1","Saskatchewan","[47]","168","1","",,
"1","Southeastern Saskatchewan","","169","168","",,
"1","Carievale","","170","169","",,
"1","Estevan","","171","169","",,
"1","North Portal","","172","169","",,
"1","Northgate","","173","169","",,
"1","Oungre","","174","169","",,
"1","Regina","","175","169","",,
"1","Regway","","176","169","",,
"1","Torquay","","177","169","",,
"1","Southwestern Saskatchewan","","178","168","",,
"1","Big Beaver","","179","178","t",,
"1","Climax","","180","178","",,
"1","Coronach","","181","178","",,
"1","Monchy","","182","178","",,
"1","West Poplar River","","183","178","",,
"1","Willow Creek","","184","178","",,
"1","West Central Saskatchewan","","185","168","",,
"1","Alberta","[48]","186","1","",,
"1","Calgary Area","","187","186","",,
"1","Central and Northern Alberta","","188","186","",,
"1","Southern Alberta","","189","186","",,
"1","Aden","","190","189","",,
"1","Carway","","191","189","",,
"1","Chief Mountain","","192","189","",,
"1","Coutts","","193","189","",,
"1","Del Bonita","","194","189","",,
"1","Lethbridge","","195","189","",,
"1","Wild Horse","","196","189","",,
"1","British Columbia","[59]","197","1","",,
"1","Kootenay Rockies","","198","197","",,
"1","Cranbrook","","199","198","",,
"1","Kingsgate","","200","198","",,
"1","Nelway","","201","198","",,
"1","Paterson","","202","198","",,
"1","Roosville","","203","198","",,
"1","Rykerts","","204","198","",,
"1","Waneta","","205","198","",,
"1","Northern British Columbia","","206","197","",,
"1","Kitimat","","207","206","",,
"1","Prince George","","208","206","",,
"1","Prince Rupert","","209","206","",,
"1","Stewart","","210","206","",,
"1","Thompson Okanagan","","211","197","",,
"1","Carson","","212","211","",,
"1","Cascade","","213","211","",,
"1","Chopaka","","214","211","",,
"1","Kamloops","","215","211","",,
"1","Kelowna","","216","211","",,
"1","Midway","","217","211","",,
"1","Osoyoos","","218","211","",,
"1","Penticton","","219","211","",,
"1","Vancouver Coast and Mountains","","220","197","",,
"1","Abbotsford/Huntingdon","","221","220","",,
"1","Aldergrove","","222","220","",,
"1","Boundary Bay","","223","220","",,
"1","Douglas","","224","220","",,
"1","Pacific Highway","","225","220","",,
"1","Powell River","","226","220","t",,
"1","Vancouver","","227","220","",,
"1","Vancouver Island","","228","197","",,
"1","Bedwell Harbour","","229","228","",,
"1","Campbell River","","230","228","",,
"1","Courtenay/Comox","","231","228","",,
"1","Nanaimo","","232","228","",,
"1","Sidney","","233","228","",,
"1","Victoria - other locations","","234","228","",,
"1","Victoria International Airport","","235","228","",,
"1","Yukon","[60]","236","1","",,
"1","Northern Yukon","","237","236","",,
"1","Beaver Creek","","238","237","",,
"1","Dawson","","239","237","",,
"1","Little Gold Creek","","240","237","",,
"1","Old Crow","","241","237","",,
"1","Southern Yukon/Klondike","","242","236","",,
"1","Fraser","","243","242","",,
"1","Pleasant Camp","","244","242","",,
"1","Whitehorse","","245","242","",,
"1","Northwest Territories","[61]","246","1","",,
"1","Nunavut","[62]","247","1","",,
"2","Vehicles entering Canada","","1","","",2,
"2","American-plated vehicles entering Canada","","2","1","",,
"2","Canadian-plated vehicles entering Canada","","3","1","",,
"3","Vehicles","","1","","",4;7;8,
"3","Automobiles","","2","1","",4;7;8,
"3","Motorcycles","","3","1","",5;8,
"3","Trucks","","4","1","",,
"3","Other land vehicles","","5","1","",5;6,

Symbol Legend
Description,Symbol
"not available for a specific reference period","..",
"less than the limit of detection","<LOD",
"value rounded to 0 (zero) where there is a meaningful distinction between true zero and the value that was rounded","0s",
"data quality: excellent","A",
"data quality: very good","B",
"data quality: good","C",
"data quality: acceptable","D",
"use with caution","E",
"too unreliable to be published","F",
"not applicable","...",
"preliminary","p",
"revised","r",
"suppressed to meet the confidentiality requirements of the Statistics Act","x",
"terminated","t",

"Survey Code","Survey Name"
"5005","Frontier Counts"

"Subject Code","Subject Name"
"24","Travel and tourism"

"Note ID",Note
1,"Throughout the existence of the Tourism Statistics Program, Statistics Canada introduced changes to improve the quality of its data (for example, a new data source, a new estimation method). For further information on the methodology used by Frontier Counts or the changes implemented over time, users are advised to consult the <a href="https://www23.statcan.gc.ca/imdb/p2SV.pl?Function=getSurvey&SDDS=5005" rel="external noopener noreferrer" target="_blank">Frontier Counts (opens new window)</a> pages."
2,"Vehicles plated in countries other than the United States of America or Canada, and military or diplomatic vehicles are excluded from this table."
3,"Length of stay for vehicles is no longer published, as the data were mostly imputed and it is not a well-established tourism concept. Users can access the historical breakdowns of length of stay for vehicles from 1972 to 2021 in archived table 24-10-0002-01."
4,"As of January 2022, the maximum number of passengers allowed in an automobile before it is considered a bus is 8, in order to align with UN Tourism recommendations. Prior to 2022, the maximum was 10."
5,"Prior to 2022, the series for motorcycles also contained other land vehicles (for example, bicycles, snowmobiles, ATV). As of January 2022, there are separate series for motorcycles and other land vehicles."
6,"Other land vehicles include bicycles, snowmobiles, ATV, et cetera. They do not include buses or trains."
7,"As of January 2022, all ferry travellers are included in the water mode, in order to align with UN Tourism recommendations. Prior to 2022, most of these travellers were included in the land mode as either pedestrian or automobile travellers (the only exception was Fortune, in Newfoundland and Labrador)."
8,"Prior to 2022, an "other land vehicle" was reclassified as an automobile if there were more than 4 passengers and as a bus if there were more than 10 passengers. As of January 2022, it is no longer reclassified based on the number of passengers."

"Correction ID","Correction Date","Correction Note"
